LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,45,87.42,106.25,1,2.579999924,334.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,46,85.59,108.52,1,2.579999924,328
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,47,88.2,105.31,1,2.579999924,340.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,48,85.91,108.11,1,2.579999924,328.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,49,101.9,91.15,1,2.579999924,343.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,50,117.88,78.79,1,2.579999924,345
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,51,97.55,95.21,1,2.579999924,331.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,52,92.76,100.13,1,2.579999924,347
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,53,83.5,111.23,1,2.579999924,365
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,54,116.55,79.69,1,2.579999924,372
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,55,93.31,99.54,1,2.579999924,377
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,56,99.87,93,1,2.579999924,384
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,57,78.02,119.05,1,2.579999924,396.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,58,87.87,105.7,1,2.579999924,405.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,59,106.62,87.11,1,2.579999924,421.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,60,89.04,104.31,1,2.579999924,423.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,61,93.39,99.45,1,2.579999924,454.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,62,86.64,107.2,1,2.579999924,453.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,63,95.78,96.97,1,2.579999924,453.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,64,88.98,104.38,1,2.579999924,481
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,65,86.25,107.69,1,2.579999924,520
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,66,78.39,118.48,1,2.579999924,529.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,67,107.21,86.63,1,2.579999924,540.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,68,103.55,89.7,1,2.579999924,570.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,69,84.38,110.07,1,2.579999924,573.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,70,85.91,108.11,1,2.579999924,573
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,71,96.32,96.43,1,2.579999924,559
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,72,88.54,104.9,1,2.579999924,509
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,73,99.96,92.92,1,2.579999924,468.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,74,99.96,92.92,1,2.579999924,440.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,75,105.15,88.33,1,2.579999924,403
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,76,110.33,84.18,1,2.579999924,349.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,77,110.33,84.18,1,2.579999924,313
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,78,109.67,84.69,1,2.579999924,268.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,79,109.01,85.2,1,2.579999924,232.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,80,87.05,106.7,1,2.579999924,204.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,81,87.05,106.7,1,2.579999924,207
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,82,83.99,110.58,1,2.579999924,169.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,83,80.92,114.78,1,2.579999924,158.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,84,80.92,114.78,1,2.579999924,159.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,85,110.16,84.31,1,2.579999924,147
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,86,94.89,97.88,1,2.579999924,130
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,87,79.61,116.67,1,2.579999924,126.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,88,79.61,116.67,1,2.579999924,122.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,89,86.11,107.86,1,2.579999924,101.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,90,92.6,100.3,1,2.579999924,95.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,91,92.6,100.3,1,2.579999924,80.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,92,92.6,100.3,1,2.579999924,70.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,93,92.6,100.3,1,2.579999924,59.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,94,82.89,112.05,3,2.579999924,62
AL2524,A417 between A46 and M5 J11A (AL2524),12/11/2014 0:00,95,84.97,109.31,3,2.579999924,45.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,0,82.82,112.15,3,2.579999924,35.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,1,88.82,104.57,3,2.579999924,40
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,2,82.26,112.91,3,2.579999924,34.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,3,83.98,110.6,3,2.579999924,27.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,4,82.41,112.7,3,2.579999924,27
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,5,82.2,112.99,3,2.579999924,24.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,6,96.21,96.54,3,2.579999924,17
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,7,78.46,118.38,3,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,8,91.66,101.33,3,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,9,87.71,105.89,1,2.579999924,18
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,10,87.71,105.89,1,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,11,87.71,105.89,1,2.579999924,16.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,12,87.71,105.89,1,2.579999924,17.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,13,104.36,89,1,2.579999924,17
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,14,104.36,89,1,2.579999924,20.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,15,104.36,89,1,2.579999924,20.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,16,101.15,91.82,1,2.579999924,21.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,17,101.15,91.82,1,2.579999924,27
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,18,105.98,87.64,1,2.579999924,31.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,19,105.98,87.64,1,2.579999924,34.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,20,105.46,88.07,1,2.579999924,40.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,21,104.94,88.51,1,2.579999924,48.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,22,104.94,88.51,1,2.579999924,69.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,23,105.19,88.3,1,2.579999924,93.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,24,105.44,88.09,1,2.579999924,96.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,25,102.57,90.55,1,2.579999924,133.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,26,99.69,93.17,1,2.579999924,194.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,27,93.75,99.07,1,2.579999924,264.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,28,104.24,89.1,1,2.579999924,351.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,29,99.64,93.22,1,2.579999924,452.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,30,77.04,120.56,1,2.579999924,560.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,31,99.55,93.3,1,2.579999924,602.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,32,91.82,101.15,1,2.579999924,634.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,33,91.74,101.24,1,2.579999924,602.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,34,79.24,117.21,1,2.579999924,557
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,35,91.36,101.66,1,2.579999924,501
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,36,86.6,107.25,1,2.579999924,409
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,37,81.93,113.37,1,2.579999924,393.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,38,81.96,113.32,1,2.579999924,366
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,39,82.18,113.02,1,2.579999924,350.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,40,82.39,112.73,1,2.579999924,341
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,41,101.29,91.7,1,2.579999924,370
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,42,97.79,94.98,1,2.579999924,361.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,43,80.84,114.89,1,2.579999924,367
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,44,125.75,73.86,1,2.579999924,361
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,45,97.69,95.08,1,2.579999924,372.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,46,84.97,109.31,1,2.579999924,390.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,47,98.16,94.62,1,2.579999924,389
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,48,91.42,101.6,1,2.579999924,400
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,49,81.85,113.48,1,2.579999924,416.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,50,95.58,97.18,1,2.579999924,422
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,51,81.45,114.03,1,2.579999924,406.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,52,83.4,111.37,1,2.579999924,427.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,53,88.16,105.35,1,2.579999924,441.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,54,90.03,103.17,1,2.579999924,455.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,55,91.42,101.6,1,2.579999924,449
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,56,96.75,96,1,2.579999924,465.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,57,91.38,101.64,1,2.579999924,470.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,58,86.01,107.99,1,2.579999924,469.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,59,84.45,109.98,1,2.579999924,473
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,60,84.45,109.98,1,2.579999924,476.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,61,80.3,115.67,1,2.579999924,504
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,62,80.3,115.67,1,2.579999924,511
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,63,83.94,110.65,1,2.579999924,512.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,64,78.53,118.27,1,2.579999924,520
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,65,99.98,92.9,1,2.579999924,539.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,66,96.06,96.69,1,2.579999924,526.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,67,92.14,100.8,1,2.579999924,524.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,68,89.43,103.86,1,2.579999924,554
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,69,86.71,107.12,1,2.579999924,557.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,70,99.05,93.77,1,2.579999924,546
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,71,95.08,97.69,1,2.579999924,542.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,72,91.1,101.95,1,2.579999924,495.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,73,88.18,105.33,1,2.579999924,489.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,74,85.26,108.94,1,2.579999924,416.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,75,92.45,100.47,1,2.579999924,401
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,76,100.08,92.81,1,2.579999924,362.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,77,105.64,87.92,1,2.579999924,339
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,78,78.61,118.15,1,2.579999924,314.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,79,80.24,115.75,1,2.579999924,259.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,80,89.39,103.9,1,2.579999924,245.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,81,81.37,114.15,1,2.579999924,217.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,82,73.35,126.63,1,2.579999924,197.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,83,80.46,115.44,1,2.579999924,169.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,84,77.99,119.09,1,2.579999924,160
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,85,75.51,123,1,2.579999924,159
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,86,80.84,114.89,1,2.579999924,144.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,87,80.84,114.89,1,2.579999924,132.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,88,80.84,114.89,1,2.579999924,112.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,89,86.57,107.29,3,2.579999924,111.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,90,82.7,112.31,3,2.579999924,106
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,91,152.71,60.82,1,2.579999924,103.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,92,152.71,60.82,1,2.579999924,84
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,93,152.71,60.82,1,2.579999924,82.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,94,152.71,60.82,1,2.579999924,75
AL2524,A417 between A46 and M5 J11A (AL2524),12/12/2014 0:00,95,152.71,60.82,1,2.579999924,58.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,0,85.71,108.37,3,2.579999924,57.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,1,82.2,112.99,3,2.579999924,47
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,2,84.22,110.28,3,2.579999924,45.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,3,87.52,106.12,3,2.579999924,34.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,4,94.04,98.77,3,2.579999924,32.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,5,90.51,102.62,3,2.579999924,30
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,6,83.29,111.51,3,2.579999924,27.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,7,81.39,114.12,3,2.579999924,26.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,8,93.4,99.44,3,2.579999924,21.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,9,97.6,95.16,3,2.579999924,20.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,10,90.27,102.89,3,2.579999924,15.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,11,91.3,101.73,3,2.579999924,18.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,12,93.96,98.85,3,2.579999924,16.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,13,83.87,110.74,3,2.579999924,15
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,14,82.51,112.57,3,2.579999924,14.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,15,80.69,115.11,3,2.579999924,19
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,16,81.28,114.27,3,2.579999924,16.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,17,90.44,102.7,3,2.579999924,21.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,18,83.64,111.05,3,2.579999924,21.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,19,96.17,96.58,3,2.579999924,21.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,20,86.45,107.44,3,2.579999924,25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,21,92.32,100.61,3,2.579999924,29.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,22,94.68,98.1,3,2.579999924,40
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,23,91.87,101.1,3,2.579999924,44
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,24,94.29,98.5,1,2.579999924,38
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,25,94.29,98.5,1,2.579999924,56.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,26,94.29,98.5,1,2.579999924,77
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,27,94.29,98.5,1,2.579999924,80
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,28,94.29,98.5,1,2.579999924,102.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,29,88.43,105.03,3,2.579999924,110.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,30,88.47,104.98,3,2.579999924,134.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,31,77.37,120.05,3,2.579999924,158
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,32,87.32,106.37,3,2.579999924,180.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,33,66.58,139.5,1,2.579999924,206
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,34,66.58,139.5,1,2.579999924,237
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,35,66.58,139.5,1,2.579999924,267.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,36,84.18,110.33,1,2.579999924,282.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,37,88.28,105.21,1,2.579999924,304.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,38,92.37,100.55,1,2.579999924,310.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,39,83.8,110.84,1,2.579999924,337
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,40,93.14,99.72,1,2.579999924,368
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,41,102.47,90.64,1,2.579999924,370
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,42,72.92,127.37,1,2.579999924,397.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,43,93.6,99.23,1,2.579999924,388
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,44,95.45,97.31,1,2.579999924,391
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,45,85.21,109,1,2.579999924,429
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,46,80.19,115.82,1,2.579999924,398
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,47,81.38,114.13,1,2.579999924,400.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,48,95.46,97.3,1,2.579999924,406
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,49,88.87,104.51,1,2.579999924,381
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,50,82.27,112.9,1,2.579999924,375
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,51,85.5,108.63,1,2.579999924,365.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,52,80.32,115.64,1,2.579999924,353
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,53,71.34,130.19,1,2.579999924,357.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,54,82.57,112.49,1,2.579999924,353.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,55,84.1,110.44,1,2.579999924,329
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,56,99.12,93.7,1,2.579999924,320.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,57,85.83,108.21,1,2.579999924,339.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,58,85.83,108.21,1,2.579999924,323
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,59,85.02,109.24,1,2.579999924,343
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,60,85.02,109.24,1,2.579999924,344
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,61,91.87,101.1,1,2.579999924,339
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,62,91.87,101.1,1,2.579999924,326.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,63,82.68,112.34,1,2.579999924,323.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,64,82.68,112.34,1,2.579999924,347
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,65,82.68,112.34,1,2.579999924,346.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,66,82.68,112.34,1,2.579999924,316.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,67,95.02,97.75,3,2.579999924,321
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,68,93.15,99.71,3,2.579999924,326.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,69,87.05,106.7,1,2.579999924,305.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,70,87.05,106.7,1,2.579999924,304.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,71,87.05,106.7,1,2.579999924,267
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,72,97.95,94.82,1,2.579999924,243
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,73,110.54,84.02,1,2.579999924,237.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,74,123.13,75.43,1,2.579999924,220
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,75,80.61,115.22,1,2.579999924,208.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,76,80.61,115.22,1,2.579999924,181.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,77,80.61,115.22,1,2.579999924,163
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,78,89.49,103.79,3,2.579999924,151
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,79,98.6,94.2,1,2.579999924,139.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,80,98.6,94.2,1,2.579999924,122.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,81,98.6,94.2,1,2.579999924,103.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,82,98.6,94.2,1,2.579999924,117.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,83,98.6,94.2,1,2.579999924,105.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,84,87.38,106.29,3,2.579999924,97.75
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,85,82.98,111.93,3,2.579999924,89.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,86,96.58,96.17,3,2.579999924,87
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,87,81.6,113.82,3,2.579999924,85.25
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,88,86,108,1,2.579999924,81.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,89,86,108,1,2.579999924,84.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,90,86,108,1,2.579999924,86
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,91,87.87,105.7,1,2.579999924,78.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,92,87.87,105.7,1,2.579999924,83.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,93,87.87,105.7,1,2.579999924,64
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,94,93.13,99.73,3,2.579999924,62.5
AL2524,A417 between A46 and M5 J11A (AL2524),12/13/2014 0:00,95,87.85,105.73,3,2.579999924,57
